feat_56,feat_7,feat_69,feat_12,feat_70,feat_51,feat_20,feat_21,feat_61,feat_23,target
0,0,0,1,1,0,0,0,0,0,Class_6
0,0,0,0,1,0,1,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,1,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,1,0,0,0,1,0,0,Class_4
0,0,0,0,0,0,1,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,4,0,0,0,0,0,Class_3
0,0,0,1,2,0,0,2,0,0,Class_6
0,0,0,1,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,3,0,0,2,0,1,0,0,1,Class_7
0,0,0,0,0,0,0,2,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,1,0,0,0,1,0,0,1,Class_3
0,1,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,1,0,0,0,0,0,0,Class_2
0,2,0,0,3,0,2,0,0,4,Class_1
0,0,0,0,0,0,0,3,2,1,Class_6
0,0,0,0,1,0,5,0,0,0,Class_9
1,0,0,0,0,0,0,1,0,0,Class_4
0,0,0,0,2,0,0,0,0,1,Class_7
0,0,0,0,0,0,1,0,0,0,Class_6
0,0,4,0,0,0,1,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_2
1,0,0,0,2,0,0,2,0,0,Class_2
0,0,0,3,0,0,0,0,0,0,Class_9
0,1,2,2,1,0,0,2,2,1,Class_8
0,0,1,0,0,0,1,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,3,0,1,0,2,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,2,0,0,1,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,1,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
3,0,1,0,9,0,2,0,0,0,Class_3
23,0,0,0,3,0,1,0,0,0,Class_3
0,0,0,0,0,0,1,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_5
1,0,0,0,2,0,0,0,0,0,Class_2
0,0,1,0,0,0,0,0,0,0,Class_1
0,0,2,0,1,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,1,0,0,Class_2
0,0,0,0,1,0,0,1,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,11,2,1,0,11,0,3,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,1,0,0,0,Class_2
0,0,0,0,2,0,0,0,0,0,Class_2
0,1,0,0,11,0,2,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,1,0,2,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,1,0,0,3,1,0,0,1,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_2
0,1,0,1,0,0,2,0,1,0,Class_6
0,0,1,0,1,1,2,0,0,0,Class_3
0,0,0,0,1,0,0,0,0,0,Class_8
11,0,0,0,0,0,0,0,0,0,Class_7
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,0,0,0,0,Class_3
7,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,2,0,0,2,0,0,Class_5
0,0,1,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,1,0,0,0,Class_8
1,0,0,0,3,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,1,0,0,0,0,0,0,0,0,Class_2
0,0,1,0,1,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,1,0,1,0,Class_6
0,0,0,0,1,0,0,2,0,0,Class_3
0,0,0,0,0,0,1,0,0,0,Class_6
0,0,27,0,5,0,4,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,0,1,0,1,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,1,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,2,0,0,Class_6
4,0,4,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,4,0,Class_6
1,0,0,0,0,0,0,0,0,0,Class_2
0,0,1,0,0,0,0,0,0,0,Class_2
0,0,1,0,0,0,0,0,0,0,Class_7
0,0,0,0,0,0,0,0,0,1,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_4
0,2,0,0,2,0,1,0,0,3,Class_7
0,0,0,0,3,0,0,0,0,0,Class_2
0,0,0,0,0,0,1,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,3,1,8,0,2,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,1,0,0,0,0,0,0,4,Class_2
0,0,0,0,2,0,0,0,0,0,Class_2
0,0,0,0,2,0,0,0,0,0,Class_9
0,0,0,0,2,0,0,0,0,0,Class_3
0,0,0,0,0,0,1,4,1,2,Class_6
0,0,0,0,0,0,0,0,0,0,Class_5
1,1,0,1,8,0,0,0,0,15,Class_7
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,1,0,0,2,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,1,Class_3
2,0,1,2,0,0,1,1,0,1,Class_6
0,1,3,0,3,0,2,0,4,1,Class_6
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,1,0,Class_2
0,0,0,0,2,0,0,0,0,1,Class_2
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,3,0,0,Class_2
0,0,0,0,0,0,0,1,5,0,Class_6
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,0,3,0,1,2,0,0,Class_2
0,0,0,1,1,0,0,0,1,0,Class_6
0,0,0,0,3,0,0,1,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_6
0,1,0,0,0,0,1,0,0,0,Class_6
0,0,0,1,0,0,0,0,1,0,Class_6
0,0,0,0,0,1,0,0,0,0,Class_1
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,2,0,0,1,Class_3
0,0,0,0,0,0,1,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,1,0,0,Class_3
0,0,0,0,0,0,1,5,3,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,1,0,5,2,1,Class_6
2,0,0,0,0,0,1,0,0,0,Class_2
0,0,0,0,5,0,1,1,0,0,Class_2
0,0,0,0,5,0,0,0,0,0,Class_9
0,0,0,0,2,0,1,0,0,0,Class_2
0,0,0,1,0,0,0,0,0,0,Class_2
1,0,0,0,0,0,0,0,0,0,Class_6
0,2,0,0,4,0,9,0,0,2,Class_7
0,0,0,0,1,0,0,0,0,0,Class_3
0,0,0,2,0,3,0,0,0,0,Class_6
1,0,0,0,1,0,0,0,0,0,Class_6
0,1,0,0,1,1,2,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_9
1,0,0,0,4,0,1,0,0,0,Class_3
0,0,0,0,2,0,0,1,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_2
2,0,0,0,2,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,1,Class_4
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,1,0,Class_6
0,7,0,0,0,0,3,0,0,1,Class_1
0,0,0,0,7,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_1
0,0,0,0,0,0,0,1,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,2,0,3,0,1,0,0,2,Class_7
0,0,1,0,0,0,0,0,0,0,Class_3
0,0,0,1,1,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,1,Class_8
0,0,0,1,0,0,0,0,0,0,Class_3
1,0,0,0,1,0,3,0,0,0,Class_7
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,1,0,1,0,0,0,0,0,Class_5
2,0,0,0,0,0,1,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_4
0,0,0,0,13,0,0,0,0,0,Class_3
0,0,0,0,0,0,1,0,2,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,1,0,0,0,0,0,0,Class_2
0,3,10,0,4,0,4,0,0,3,Class_8
0,0,2,1,2,0,2,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_6
0,0,0,0,4,0,0,0,0,0,Class_3
1,0,0,0,0,0,0,0,0,0,Class_1
0,0,2,0,0,0,3,0,0,0,Class_6
1,0,0,1,0,0,0,2,5,0,Class_6
0,0,0,0,1,0,0,0,0,0,Class_8
33,0,0,0,0,0,0,0,0,0,Class_7
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,0,0,0,0,Class_3
1,0,0,0,2,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
2,0,4,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_4
1,1,0,1,0,0,0,0,0,0,Class_6
0,0,1,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_9
1,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
0,1,0,0,0,0,0,0,0,0,Class_1
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,1,0,0,0,2,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_3
0,0,0,0,0,0,1,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
3,0,0,0,0,0,0,2,0,0,Class_6
0,0,0,3,0,0,0,0,0,0,Class_9
0,0,29,0,2,0,0,0,0,1,Class_8
2,0,0,0,3,0,0,0,7,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,2,0,0,1,4,0,Class_6
0,2,2,0,0,0,1,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,2,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,3,0,2,1,0,0,Class_9
1,0,1,0,0,0,0,2,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,1,0,0,0,3,2,Class_6
0,0,0,0,2,0,0,1,0,0,Class_4
0,0,15,0,3,0,10,0,0,1,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
1,0,0,0,2,0,0,0,0,0,Class_2
1,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,4,0,0,2,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
0,1,1,0,3,0,2,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
2,3,1,0,27,0,2,0,0,0,Class_7
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,1,0,Class_6
0,0,0,0,0,0,0,0,1,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,8,0,0,0,0,0,Class_9
0,6,2,0,5,0,4,0,0,1,Class_1
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,8,0,Class_6
6,0,0,1,0,0,0,1,0,0,Class_9
0,0,0,0,0,0,0,0,1,0,Class_6
0,1,19,0,1,0,2,0,0,0,Class_8
4,1,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,2,0,0,0,Class_1
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,1,1,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,2,0,0,1,1,0,Class_6
0,0,1,0,0,0,0,0,0,0,Class_1
2,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,2,0,0,2,0,Class_9
0,1,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,3,0,1,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,1,1,5,0,0,0,0,0,Class_3
1,1,0,0,1,0,4,0,0,3,Class_7
0,0,0,0,0,0,0,0,0,0,Class_3
1,2,1,0,15,0,1,0,0,0,Class_9
0,0,0,0,1,0,0,0,1,0,Class_6
0,0,1,1,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
0,1,0,0,1,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,4,1,1,0,0,0,0,1,Class_8
0,0,0,0,0,0,2,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_9
1,0,0,0,0,0,1,0,4,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,1,0,0,Class_4
3,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,1,0,5,9,1,0,0,0,Class_6
0,0,0,0,2,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,1,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,1,1,0,Class_6
0,0,0,0,2,0,0,0,0,0,Class_7
0,0,0,0,0,0,0,0,0,0,Class_7
0,0,0,0,0,0,0,0,1,0,Class_6
2,3,0,0,15,0,2,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,3,0,0,0,Class_1
0,0,0,0,1,0,1,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_9
1,1,0,3,0,0,0,5,10,0,Class_6
0,0,1,0,4,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,1,0,0,Class_3
0,0,2,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_1
0,0,0,0,0,0,0,0,0,0,Class_7
1,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,1,1,0,0,0,0,0,Class_3
0,0,0,0,4,0,2,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,5,1,Class_6
0,0,0,0,3,0,0,0,0,0,Class_7
0,0,20,0,0,0,1,0,0,0,Class_8
0,0,0,0,0,0,0,0,1,0,Class_5
1,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,2,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,1,0,1,0,2,0,0,0,Class_3
0,0,0,0,1,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,1,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,4,0,0,0,1,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_1
0,0,0,0,0,0,0,0,0,0,Class_5
2,0,1,0,4,0,1,0,0,2,Class_6
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,1,0,1,2,0,0,Class_4
6,0,0,0,0,0,2,1,3,0,Class_6
0,0,1,0,0,0,0,2,0,0,Class_5
0,0,6,0,0,0,4,0,0,0,Class_8
0,1,40,0,0,0,6,0,0,3,Class_8
0,1,1,0,0,1,2,0,0,0,Class_1
0,0,0,0,1,0,0,0,0,0,Class_9
0,0,0,0,1,0,1,0,0,0,Class_6
0,1,6,0,1,0,9,0,0,3,Class_8
0,0,0,0,4,0,1,1,0,0,Class_9
1,1,1,0,2,0,3,1,0,1,Class_8
0,0,0,0,0,0,0,0,2,0,Class_6
1,0,1,0,0,0,0,0,0,0,Class_8
0,0,0,0,2,0,0,0,0,0,Class_2
0,0,1,0,2,0,2,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,1,2,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_6
0,0,0,0,3,0,0,0,0,1,Class_7
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,0,0,0,1,0,0,0,Class_3
0,0,0,0,0,0,1,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,1,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,1,0,4,0,0,0,0,0,Class_2
0,0,1,0,0,0,0,0,1,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,1,0,0,1,0,0,Class_2
0,0,0,0,3,0,1,0,0,0,Class_3
1,1,0,0,14,0,2,0,0,1,Class_7
0,0,0,0,1,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,1,0,0,0,0,0,0,Class_9
0,0,0,1,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_8
1,0,0,0,3,0,0,0,0,1,Class_3
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,2,1,1,0,0,0,0,0,Class_8
0,0,0,0,0,0,1,0,4,0,Class_1
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_9
1,0,4,0,0,0,1,0,0,0,Class_7
0,1,0,0,1,0,0,0,0,0,Class_9
0,2,1,1,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_1
0,0,0,0,4,0,0,0,0,0,Class_2
0,0,0,0,6,0,2,0,0,0,Class_3
0,0,0,0,2,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,1,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,0,2,0,0,1,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_7
0,0,0,0,1,0,0,1,0,0,Class_4
0,0,0,2,1,0,1,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
0,31,1,0,9,0,2,0,0,4,Class_8
1,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,3,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,1,1,0,1,0,0,0,Class_3
0,0,1,0,0,0,0,2,0,0,Class_2
0,0,0,0,2,0,1,0,0,0,Class_1
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,2,1,0,Class_2
2,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_6
1,0,0,0,0,0,0,1,0,1,Class_1
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,2,0,1,0,0,0,Class_6
0,0,0,0,0,0,6,0,0,0,Class_9
0,1,12,0,10,0,8,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_6
1,0,0,1,0,0,1,5,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,1,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_1
0,0,0,0,0,0,0,0,1,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_2
1,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,1,0,0,0,0,0,Class_3
0,0,0,1,0,0,1,0,0,0,Class_9
0,5,1,0,4,0,14,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_9
1,1,0,0,0,0,0,1,0,0,Class_7
0,0,1,0,0,0,0,0,0,0,Class_8
1,0,0,0,0,0,0,0,3,5,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,1,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_7
0,0,0,0,0,0,0,0,0,0,Class_3
2,0,0,0,1,0,2,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,1,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_3
1,0,2,0,14,0,2,0,0,0,Class_3
0,0,0,0,0,0,0,1,0,0,Class_9
0,0,1,0,0,0,0,0,3,0,Class_6
1,0,1,0,2,0,0,0,0,0,Class_6
0,0,0,0,1,0,0,2,2,0,Class_6
0,0,1,1,3,0,0,1,2,0,Class_6
0,0,0,0,2,0,0,0,2,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
1,0,1,1,11,0,2,0,0,0,Class_3
0,0,0,1,4,0,0,1,0,0,Class_2
0,0,0,0,0,0,0,0,7,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_1
0,0,1,0,0,0,0,0,2,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_6
0,1,47,1,2,0,10,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_1
0,0,0,0,0,0,0,1,0,0,Class_7
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,1,0,0,0,0,Class_1
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,1,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,2,Class_7
0,0,0,1,1,0,0,1,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
1,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,1,0,1,0,Class_6
0,0,0,0,0,0,0,1,3,0,Class_6
0,0,0,0,0,0,3,1,0,0,Class_9
0,0,0,0,2,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,8,0,0,1,1,2,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,3,0,0,0,0,0,Class_2
0,0,0,1,1,0,0,3,0,0,Class_3
0,0,0,0,0,0,2,0,0,0,Class_6
0,0,0,0,0,0,0,1,0,0,Class_3
0,0,0,0,0,0,1,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,1,0,0,0,0,0,Class_6
0,2,4,0,2,0,4,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,1,2,0,Class_6
1,0,0,0,0,0,0,6,1,0,Class_6
0,0,0,0,1,0,0,0,0,0,Class_1
0,0,0,1,1,0,0,0,0,0,Class_2
0,0,0,0,1,0,1,0,0,0,Class_2
0,0,0,1,2,0,0,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_3
0,0,0,0,0,0,1,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_7
0,0,0,0,0,0,0,5,2,0,Class_6
0,0,0,0,0,0,1,0,0,1,Class_6
0,0,0,0,0,0,1,0,0,0,Class_2
1,0,1,1,0,0,0,0,0,0,Class_2
1,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,1,Class_8
0,0,0,0,2,0,1,0,0,0,Class_9
0,0,2,0,0,0,1,0,0,1,Class_8
0,0,1,0,0,0,0,1,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,2,Class_8
1,0,0,0,0,0,0,0,1,0,Class_6
0,0,0,0,0,1,1,0,0,0,Class_1
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_9
0,1,0,0,0,0,2,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,1,0,0,0,0,0,Class_9
1,0,0,0,1,0,1,1,0,0,Class_1
0,0,0,0,0,0,0,2,0,0,Class_3
0,0,0,0,0,0,1,1,0,0,Class_9
0,0,1,1,0,0,0,0,0,0,Class_6
1,0,0,0,0,0,0,4,2,0,Class_6
0,0,0,0,1,0,0,1,6,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_1
0,0,0,0,0,0,0,0,1,0,Class_6
2,0,7,1,0,0,2,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,1,0,1,0,1,0,0,0,Class_8
